DX이해,제목,제작,url,부분,분류1,분류2,분류3,분류4
데이터기술,"비싼 Greenhouse, Workable 대신, 무료 지원자 관리 시스템 (ATS) Airtable 템플릿을 공개합니다! ",일잘러 장피엠,https://www.youtube.com/watch?v=Lav_5X9OK0c&t=503s&pp=ygUIYWlydGFibGU%3D,DB관리,Airtable,지원자관리,,
데이터기술,,,,,,,,
데이터기술,엑셀을 위협하는 가장 강력한 서비스 | 에어테이블 Airtable ,오히려하동,https://www.youtube.com/watch?v=tldcKjHcQZI&t=855s&pp=ygUIYWlydGFibGU%3D,DB관리,Airtable,,,
데이터기술,노코드로 웹서비스 만들기 - 기획 / 구현 / 자동화까지 전체 과정을 보여드립니다. ,일잘러 장피엠,https://www.youtube.com/watch?v=pIf_MjUVLQ4&t=972s&pp=ygUIYWlydGFibGU%3D,DB관리,Airtable,웹서비스,,
데이터기술,"[데이터야놀자2022] 데이터를 저장하는데, 데이터 베이스는 너무 어렵지 않나요? - 리이오님 ",데이터야놀자,https://www.youtube.com/watch?v=IAA0rG6ieLE&pp=ygUZ7JeQ7Ja07YWM7J2067iUIOyCrOyaqeuylQ%3D%3D,DB관리,Airtable,,,
데이터기술,[30초사용법] Bigquery 피봇 테이블 사용하기 ,조코디의 구글 스마트워크 세상,https://www.youtube.com/watch?v=rEOYaVanyew&pp=ygUZ7JeQ7Ja07YWM7J2067iUIOyCrOyaqeuylQ%3D%3D,DB관리,BigQuery,,,
데이터기술,BigQuery 시작하기 1강 - Introduction | T아카데미 ,SKplanet Tacademy,https://www.youtube.com/watch?v=MILy4dzSGk4&pp=ygUIYmlxcXVlcnk%3D,DB관리,BigQuery,,,
데이터기술,데이터 웨어하우스 끝판왕 BigQuery 어디까지 알고 계신가요 ,Google Cloud APAC,https://www.youtube.com/watch?v=LhksTFvVriU&pp=ygUIYmlxcXVlcnk%3D,DB관리,BigQuery,,,
데이터기술,구글 클라우드 빅쿼리(BigQuery) 이전 없이 Cloud SQL 테이블 쿼리하기ㅣ 실전! 구글 클라우드(GCP) 가이드 - Data & AI 편 02. ,클루커스,https://www.youtube.com/watch?v=QzOQKOR0yYc&pp=ygUIYmlxcXVlcnk%3D,DB관리,BigQuery,,,
데이터기술,What is BigQuery? ,Google Cloud Tech,https://www.youtube.com/watch?v=m8WqxLd1jSc&pp=ygUIYmlxcXVlcnk%3D,DB관리,BigQuery,,,
데이터기술,,,,,,,,
데이터기술,컴퓨터 프로그램 엑셀 기초 배우기 1시간만 공부하면 초보탈출~~ ,IB 96,https://www.youtube.com/watch?v=HyEc9hL77lc&t=16s&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,"직장인 엑셀, 수식 3개랑 이 기능 하나면 웬만한 건 다 됨(진짜로;;) ",공여사들,https://www.youtube.com/watch?v=JdVuBqHqeos&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,MS엑셀 배워야 한다면 액셀 사용에 꼭 필요한 10가지 기능 망설이지 말고 지금 바로 시작해보세요MS Excel 2019 Basic Learning tutorial ,IB 96,https://www.youtube.com/watch?v=IoHhxyofQnI&t=44s&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,"엑셀 대시보드, 초보자를 위한 90분 총정리 가이드 - 보고서의 품격이 달라집니다! ",오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=XP_cf_GFFR4&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,"엑셀 대시보드 만들기, 딱 ""5분""만 투자하세요! - 중요 기능 핵심 정리 | 진짜쓰는 실무엑셀 6-6-3 ",오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=KjyZrOKYDL8&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,"일일 실적보고, 이제 손으로 타이핑하지 마세욥 (엑셀봇) ",공여사들,https://www.youtube.com/watch?v=y-mHNb3lNMc&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,MS 엑셀 실무에 많이 사용하는 기능 배우기(Microsoft Excel Tutorial) ,IB 96,https://www.youtube.com/watch?v=vCqthPhu3Uc&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,엑셀 에 꼭 필요한 50가지 필수 기능을 정말 쉽게 알려드립니다 ,IB 96,https://www.youtube.com/watch?v=UnDzIPviqd0&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,"직장인 엑셀 집계함수, 15분 만에 완전정복 하기 ",공여사들,https://www.youtube.com/watch?v=64YA_oJ6-F0&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,"엑셀 함수 ""자동완성"" 기능! 드디어 공개되었습니다 | 이제 Ai가 함수도 만들어주네요..ㄷㄷ; ",오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=fssCtbTYLWk&t=20s&pp=ygUFRVhjZWw%3D,DB,Excel,자동완성,,
데이터기술,"직장인 엑셀 필수함수 VLOOKUP, 야 너두 15분 만에 뗄 수 있어! (feat. INDEX/MATCH) ",공여사들,https://www.youtube.com/watch?v=wic4OgIAhhY&pp=ygUFRVhjZWw%3D,DB,Excel,필수함수,,
데이터기술,찐 초보를 위한 엑셀 프로그램 기초부터 실무까지 배우기(Microsoft Excel 2019 Tutorial) ,IB 96,https://www.youtube.com/watch?v=tf-6m_cWF5c&pp=ygUFRVhjZWw%3D,DB,Excel,,,
데이터기술,고급 엑셀 풀 코스 2022 | ??고급 엑셀 기능 | MS 엑셀 19 교육 | 간단하게 배우다 ,Simplilearn,https://www.youtube.com/watch?v=RkQl2wVpQAo&pp=ugMICgJrbxABGAHKBQVFWGNlbA%3D%3D,DB,Excel,,,
데이터기술,"엑셀 대시보드, 초보자를 위한 90분 총정리 가이드 - 보고서의 품격이 달라집니다! ",오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=XP_cf_GFFR4&pp=ygUN7JeR7IWAIOqzoOq4iQ%3D%3D,DB,Excel,,,
데이터기술,엑셀 고급 강의 - 오빠두엑셀,오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/playlist?list=PLvbX4wFD7b700wA8NHBnPR0sE6G2EAzs2,DB,Excel,,,
데이터기술,"직장인이 꼭 알아야 할 필터 자동화, 이거 알면 정말 편리합니다 | 엑셀 고급필터 매크로 ",오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=zkjhPqtc1aA&pp=ygUQ7JeR7IWAIOqzoOq3ueOFgg%3D%3D,DB,Excel,,,
데이터기술,엑셀 고급 실무 기능 매크로 vba 듣고 보기만 해도 크게 도움이 됩니다 -많이 시청해주세요 ,IB 96,https://www.youtube.com/watch?v=YkBjoFZqRWI&pp=ygUQ7JeR7IWAIOqzoOq3ueOFgg%3D%3D,DB,Excel,,,
데이터기술,직장인이 꼭 알아야 할 필수 공식! VLOOKUP 함수 여러개 출력 방법 - 완벽 정리 ,오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=OHQx744ZmVk&pp=ygUQ7JeR7IWAIOqzoOq3ueOFgg%3D%3D,DB,Excel,,,
데이터기술,엑셀 함수가 서 말이라도 꿰어야 보배 - '산출 근거'로 '결과' 구하는 법 | 엑셀러 권현욱 ,엑셀러TV,https://www.youtube.com/watch?v=KxJfD8_zJaM&pp=ygUQ7JeR7IWAIOqzoOq3ueOFgg%3D%3D,DB,Excel,,,
데이터기술,"직장인 엑셀, 그 어렵다는 날짜/시간 15분 만에 마스터하기 ",공여사들,https://www.youtube.com/watch?v=9ZvKqaJ2J_0&pp=ygUQ7JeR7IWAIOqzoOq3ueOFgg%3D%3D,DB,Excel,,,
데이터기술,이런 자료 추출법 보셨나요? ㅡ 엑셀 고수들의 고급 필터 활용법 | 엑셀러 권현욱 ,엑셀러TV,https://www.youtube.com/watch?v=2_C1n55dI5Q&pp=ygUQ7JeR7IWAIOqzoOq3ueOFgg%3D%3D,DB,Excel,,,
데이터기술,"엑셀 VLOOKUP 함수, 정말 쉽게 알려드립니다! | 실무자를 위한 핵심 요약 | 기초입문 16강 ",오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=ywx14pb0s-E&pp=ygUN7JeR7IWAIOqzoOq4iQ%3D%3D,DB,Excel,,,
데이터기술,,,,,,,,
데이터기술,,,,,,,,
데이터기술,,,,,,,,
데이터기술,,,,,,,,
데이터기술,애저 SQL과 엑셀 실시간 연동으로 관리 프로그램 만들기 | 애저 한발짝 ,Microsoft Developer Korea,https://www.youtube.com/watch?v=ASn9N3HyvnM&pp=ygUMRELqtIDrpqwg7Yi0,DB관리,애저SQL,Excel,실시간연동,
데이터기술,VBA로 엑셀을DB로? 우주에서 제일 쉽게 알려줄께요.(ADODB) ,엑사남ExcelLoveMan-,https://www.youtube.com/watch?v=cttL-5rihc8&pp=ygUMRELqtIDrpqwg7Yi0,DB관리,Excel,VBA,,
데이터기술,엑셀 VBA 완전 정복 - 8시간 풀영상 | 실무에서 필요한 핵심 기능 총정리 | 엑셀 재고관리 툴 만들기 ,오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=AxHYwyTm5UM&pp=ygUMRELqtIDrpqwg7Yi0,DB관리,Excel,VBA,,
데이터기술,,,,,,,,
데이터기술,데이터 시각화 Data Visualization 은 무엇인가?,크리애플타임스,https://www.youtube.com/watch?v=8fGVuagB_J0,데이터시각화,개념,,,
데이터기술,일잘러들도 의외로 잘 모르는 데이터 시각화 원칙,업무의 잔머리,https://www.youtube.com/watch?v=CLchB7wn9u0,데이터시각화,개념,,,
데이터기술,태블로 기초 30분 완전 정복,빅스타,https://www.youtube.com/watch?v=IiGRhhhjAS8,데이터시각화,tableau,태블로기초,,
데이터기술,태블로기초|밀버스 태블로강의,"Data-driven Marketing, 밀버스",https://www.youtube.com/playlist?list=PL0llMmtPtMMxuZaYV7R6VkPcn0XurH8Vd,데이터시각화,tableau,"데이터연결,인터페이스,바차트,도넛차트,스캐터차트,계산된필드,퀵테이블계",,
데이터기술,[태블로 시작] 1. 태블로 설치하는 법 | 태블로 기초 | 태블로 강의 | 데이터 시각화,"Data-driven Marketing, 밀버스",https://www.youtube.com/watch?v=WoARTJIMolg,데이터시각화,tableau,태블로 설치,,
데이터기술,태블로 노하우,"Data-driven Marketing, 밀버스",https://www.youtube.com/playlist?list=PL0llMmtPtMMwtfCFzuaJFYUSj11sYQejn,데이터시각화,tableau,태블로 노하우,,
데이터기술,현업 데이터 엔지니어에게 배우는 태블로 데이터 시각화,러닝스푼즈 - 성장이 필요한 순간,https://www.youtube.com/watch?v=5hVRwma5Lm0,데이터시각화,tableau,,,
데이터기술,[셔니의 5분 태블로] 코로나 확진자 맵 시각화 5분만에 뚝딱! (맵 원본 + 태블로 파일 + 데이터 공유),비저블,https://www.youtube.com/watch?v=KTnxZCNud1E,데이터시각화,tableau,테블로 실습,,
데이터기술,[셔니의 5분 태블로] 공공빅데이터 공모전 행안부 장관상 대시보드 튜토리얼! (데이터 시각화 부문 대상 수상작),비저블,https://www.youtube.com/watch?v=lMGfhOyba3U,데이터시각화,tableau,테블로 수상작,,
데이터기술,"엑셀 차트의 모든 것! 실무에서 쓰이는 차트, 5가지만 기억하세요! | 상황별 차트 사용법",오빠두엑셀 l 엑셀 강의 대표채널,https://www.youtube.com/watch?v=TDY83es73Ms&t=25s,데이터시각화,Excel,차트,,
데이터기술,[Gabe's 1분 Excel] 깔끔하고 멋지게 엑셀 데이터 시각화 하기│콘텐츠위드(Contents With),콘텐츠위드,https://www.youtube.com/watch?v=rLTxTiMbsGs,데이터시각화,Excel,데이터시각화,,
데이터기술,엑셀 데이터 시각화 #01 / 스파크라인 [엑셀],엑셀디자인,https://www.youtube.com/watch?v=SqIxz2Q_kmA,데이터시각화,Excel,스파크라인,,
데이터기술,보고장표의 공간을 아껴주는 엑셀 복합차트 그리기(꺾은선+막대그래프) ,공여사들,https://www.youtube.com/watch?v=d0btiySAYmg&pp=ygUFRVhjZWw%3D,데이터시각화,Excel,,,
데이터기술,,,,,,,,
데이터기술,,,,,,,,
데이터기술,MS가 작정하고 만든 데이터 시각화 툴 Power BI,업무의 잔머리,https://www.youtube.com/watch?v=TK1aYDmzBic,데이터시각화,Power BI,데이터시각화,,
데이터기술,Power BI로 워드클라우드(Word Cloud) 만드는 법 | 네이버키워드,어니언 비아이 (ONION BI),https://www.youtube.com/watch?v=sOUrYSiLMZ4,데이터시각화,Power BI,워드클라우드,,
데이터기술,MS가 작정하고 만든 데이터 시각화 툴 Power BI,업무의 잔머리,https://www.youtube.com/watch?v=TK1aYDmzBic,데이터시각화,Power BI,데이터시각화,,
데이터기술,Power BI로 워드클라우드(Word Cloud) 만드는 법 | 네이버키워드,어니언 비아이 (ONION BI),https://www.youtube.com/watch?v=sOUrYSiLMZ4,데이터시각화,Power BI,워드클라우드,,
데이터기술,,,,,,,,
데이터기술,,,,,,,,
데이터기술,마케팅 효율을 더욱 높일 수 있는 엑셀 사용법! (현직 마케터가 직접 사용하는 방법 - 피벗테이블 사용법),마케팅학교 - AMPM,https://www.youtube.com/watch?v=tpW62Og8uwo,,Excel,성과분석,,
데이터기술,#지역마케팅 #고객DB #영업마케팅 다양한 마케팅이 가능한 #지역디비추출기 ,Program Bay,https://www.youtube.com/watch?v=v7WOXFLBcEg,DB수집,,마케팅,,
데이터기술,SNS를 통한 급이 다른 DB수집 방법! 잠재 고객 양식 ,전문가 영업 TV,https://www.youtube.com/watch?v=J-KYmEal7jY&pp=ygUI6rOg6rCdREI%3D,DB수집,,,,
데이터기술,"고객DB는 어떻게 구축하는가? - (1) ""프로세스와 프로스펙팅을 이해하면 콜드콜링이 즐겁다""(프로미스_콜드콜링) ",전문가 영업 TV,https://www.youtube.com/watch?v=7dhBAn0OtSA,DB수집,,DB수집,,
데이터기술,"네이버카페 DB 무제한으로 수집하는 방법, 마케팅 프로그램 제공, 아이디 DB 추출 프로그램 ",네이버카페 비밀공식,https://www.youtube.com/watch?v=0e9UtMKlffM,DB수집,,DB수집,,
데이터기술,고객관리(1) 고객DB H.P/Email DATA 관리실제비법 15만원 Data관리프로그램 3종 무료 제공 구독하기후 하단 설명 링크에서 다운받으세요. 사용법은 동영상 참조 ,페마스쿨TV - Marketing Live,https://www.youtube.com/watch?v=1QcFUCjKEQk&pp=ygUI6rOg6rCdREI%3D,DB수집,,고객DB구축,,
데이터기술,고객관리(3) 암흑법 타겟 고객DB 수집 방법 ,,https://www.youtube.com/watch?v=BILE4G0PEng,DB수집,,DB수집,,
데이터기술,고객관리(2) 합법적 타겟 고객DB 수집 방법 ,페마스쿨TV - Marketing Live,https://www.youtube.com/watch?v=hqEmKsMrI-4,DB수집,,고객DB구축,,
데이터기술,네이버 실시간 키워드 검색자 DB 추출 - 가망 고객을 바로 찾는 확실한 방법 ,R P,https://www.youtube.com/watch?v=kOIep9Bm52Y&pp=ygUI6rOg6rCdREI%3D,DB수집,,,,
데이터기술,마케팅프로그램- 마케팅 홍보를 위한 잠재고객 DB수집프로그램[5분설명동영상],Success4you,https://www.youtube.com/watch?v=UV6X1uSBKts,DB수집,success4you,DB수집,,
,,,,,,,,
,,,,,,,,
지능화기술,,,,,,,,
지능화기술,10분으로 알아보는 AI 기술의 적용 사례들 알아보기! | 십분 AI,십분AI,https://www.youtube.com/watch?v=4t2QLQ-7-9Q&t=21s,개념,,,,
지능화기술,"[궁금한이야기] AI란 무엇이고, 얼마나 대단하며, 단점은 없을까 / YTN 사이언스",YTN 사이언스 투데이,https://www.youtube.com/watch?v=3Ia93ZP6nPQ,개념,,,,
지능화기술,딥러닝?? 머신러닝?? 대체 뭐가 다른거야? 딥러닝과 머신러닝의 차이점에 대해 아는척 해보자.,국가과학기술연구회,https://www.youtube.com/watch?v=NbLVcMmxSw0,개념,,,,
지능화기술,"전문용어 없이 듣는 딥러닝의 모든 것 (Feat. 인공신경망, 퍼셉트론) [고지식-거니]",코딩하는거니,https://www.youtube.com/watch?v=C2sqt9pG6K0,개념,,,,
지능화기술,인공지능(AI)이란? (What is AI?),소프트웨어야 놀자,https://www.youtube.com/watch?v=Sxlz-r5FeCo,개념,,,,
지능화기술,[술술과학] 일반인이 알아야 할 AI 상식 : AI의 역사 | 카오스 첨단기술 시리즈(7),카오스 사이언스,https://www.youtube.com/watch?v=BUTP-YsD3nM,개념,,,,
지능화기술,What Is Artificial Intelligence? | Introduction to AI | AI In 5 Minutes |Simplilearn ,ntroduction to Artificial Intelligence,https://www.youtube.com/watch?v=ad79nYk2keg,개념,,,,
지능화기술,,,,,,,,
지능화기술,이제 AI가 정말로 무서울 지경... AI는 도대체 어디까지 발전해서 미래 인류를 어떻게 바꿀까? ,리뷰엉이: Owl's Review,https://www.youtube.com/watch?v=zeaVXwKkiAA&pp=ygUCQUk%3D,위험,,,,
지능화기술,"[자막뉴스] ""솔직히 너무 두렵다""...AI 대부, 공포의 경고 / YTN ",YTN,https://www.youtube.com/watch?v=LjZOj6Edxlk&pp=ygUCQUk%3D,위험,,,,
지능화기술,"""AI 배제하라!""..초유의 사태 '현실화' [뉴스케치] / YTN ",YTN,https://www.youtube.com/watch?v=o5jcecrs1iI&pp=ygUCQUk%3D,위험,,,,
지능화기술,"[자막뉴스] ""'킬러 로봇' 두려워..내 연구 후회"" 사직서 낸 'AI 대부'의 경고 (MBC뉴스) ",MBCNEWS,https://www.youtube.com/watch?v=3ASV8x4xjH4&pp=ygUCQUk%3D,위험,,,,
지능화기술,[과학뉴스] 딥러닝 개념 고안한 AI 대부 '제프리 힌턴'.. AI 규제 없다면 '킬러로봇'도 등장할 것 / 23.05.03 ,YTN 사이언스,https://www.youtube.com/watch?v=-tqtMc3jXBI&pp=ygUCQUk%3D,위험,,,,
지능화기술,"AI가 인간을 넘어서는 순간을 인간은 알아차릴 수 없다! 그러면? ""막아야지"" (박태웅 한빛미디어 의장) ",티타임즈TV,https://www.youtube.com/watch?v=xpk7AXiQCkQ&pp=ygUCQUk%3D,위험,,,,
지능화기술,곧 닥쳐올 AI로봇의 소름돋는 특이점..인공지능 로봇과 공존할 수 있을까? [딩딩경제 14강] ,딩딩대학,https://www.youtube.com/watch?v=OCjNSPM68Zk&pp=ygUCQUk%3D,위험,,,,
지능화기술,"""사람 조종도 밝혀졌다"" 구글까지…커지는 우려 (자막뉴스) / SBS ",SBS 뉴스,https://www.youtube.com/watch?v=APO4imCmdSI&pp=ygUCQUk%3D,위험,,,,
지능화기술,[#프리한19] (3시간) AI가 인간을 지배하는 세상이 온다? 인간은 알아들을 수 없는 자체 언어로 소통하고 사람까지 공격한 인공 지능?? ,디글 :Diggle,https://www.youtube.com/watch?v=RsWvtdqGiao&pp=ygUCQUk%3D,위험,,,,
지능화기술,,,,,,,,
지능화기술,‘AI 앰뷸런스’ 전국 첫 도입…응급의료 공백 해소 기대 / KBS 2023.05.12. ,KBS News,https://www.youtube.com/watch?v=RsWvtdqGiao&pp=ygUCQUk%3D,활용사례,,,,
지능화기술,"하이브, AI 오디오 기술 융합 프로젝트 '미드낫' 공개 / YTN 사이언스 ",,https://www.youtube.com/watch?v=OkQ6sFQG51o&pp=ygUCQUk%3D,활용사례,,,,
지능화기술,"AI·로봇이 키우는 사과...""힘 덜 쓰고, 많이 수확"" / YTN 사이언스 ",YTN 사이언스 투데이,https://www.youtube.com/watch?v=Y4Jle-EYmLY&pp=ygUCQUk%3D,활용사례,,,,
지능화기술,"구글, AI 챗봇 '바드' 전면 오픈...한국어로 묻고 답해 / YTN 사이언스",,https://www.youtube.com/watch?v=7riJQH5Cznc,활용사례,,,,
지능화기술,학교 안전사고·범죄 예방도 AI로...시스템 개발 착수 / YTN 사이언스,,https://www.youtube.com/watch?v=BXB6uIKAsAM,활용사례,,,,
지능화기술,,,,,,,,
지능화기술,,,,,,,,
지능화기술,인공지능을 마케팅에 활용하면 이런 것까지 알 수 있다고? | 데이터맛집 27화,데이터맛집,https://www.youtube.com/watch?v=kROwcJy8DnY,마케팅,,,,
지능화기술,"‘보조인가 대체인가?’ 마케팅, 이커머스, 미디어의 생성AI 서비스 사례들",티타임즈TV,https://www.youtube.com/watch?v=ZEzN0oQuEWA,마케팅,,,,
지능화기술,인공지능 마케팅 용어 + 개념 완벽정리 (feat. 4차 산업혁명 ),메가넥스트,https://www.youtube.com/watch?v=pYC09s_EaAA,마케팅,,,,
지능화기술,,,,마케팅,,,,
지능화기술,인공지능(AI)을 통한 개인화 마케팅 101: [Part 1] 고객 여정 전반에서의 인게이지먼트와 전환 확대,Appier,https://www.youtube.com/watch?v=euflBOKwWAc,마케팅,개인화 마케팅,,,
지능화기술,[애피어 웨비나] 인공지능(AI)과 데이터를 활용한 개인화 마케팅: 고객 참여와 전환 확대의 열쇠,Appier,https://www.youtube.com/watch?v=WpaFh8uKOBI,마케팅,개인화 마케팅,,,
지능화기술,사례로 알아보는 AI 활용한 RPA고도화,전자신문 etnews,https://www.youtube.com/watch?v=6ZgLf9v53ac,마케팅,RPA고도화,,,
지능화기술,,,,,,,,
지능화기술,[A.I Part.11] 리더들을 위한 AI경영 프로그램,UDACITY KOREA PARTNER (주)푸름인재개발원,https://www.youtube.com/watch?v=yXcXcxWWCNY,경영지원,,,,
지능화기술,영림원소프트랩 AI 경영분석 소개 및 기능,영림원소프트랩,https://www.youtube.com/watch?v=y6pnJlWj6mQ,경영지원,,,,
지능화기술,데이터분석 잘하려면 개발능력보다 관점이 더 중요하다(f. 차경진 한양대 교수),,https://www.youtube.com/watch?v=kBIR8hzAWws,경영지원,데이터분석,,,
지능화기술,[프로젝트발표영상] 배달 매출 예측 분석,SKplanet Tacademy,https://www.youtube.com/watch?v=ukeIsaagLBI,경영지원,예측분석,,,
